image,colour_hex,colour_name,colour_family,colour_role,colour_share,chromatic,slot,n_match,n_near,best_delta_e,match_ids,near_ids
content/swipe/fashion shows ss27/IMG_0847.png,615860,mid grey,grey,secondary,0.16,False,dress,0,3,15.6,,B041-P006;B041-P007;B042-P031
content/swipe/fashion shows ss27/IMG_0847.png,615860,mid grey,grey,secondary,0.16,False,shoes,3,7,8.3,B001-P004;B009-P004;B062-P017,B053-P001;B037-P004;B029-P002;B039-P003;B001-P002;B009-P002;B055-P001
content/swipe/fashion shows ss27/IMG_0847.png,615860,mid grey,grey,secondary,0.16,False,bag,2,3,8.0,B056-P004;B053-P005,B054-P003;B043-P005;B053-P004
content/swipe/fashion shows ss27/IMG_0847.png,615860,mid grey,grey,secondary,0.16,False,accessory,6,5,7.2,B037-P009;B021-P001;B019-P002;B020-P006;B021-P009;B037-P008,B055-P003;B031-P009;B032-P001;B001-P003;B009-P003
content/swipe/fashion shows ss27/IMG_0847.png,615860,mid grey,grey,secondary,0.16,False,base,1,4,9.4,B002-P001,B005-P001;B062-P008;B062-P007;B003-P001
content/swipe/fashion shows ss27/IMG_0847.png,615860,mid grey,grey,secondary,0.16,False,multiple,24,61,4.9,B044-P009;B053-P002;B028-P010;B022-P017;B024-P004;B044-P005;B023-P015;B021-P008,B030-P006;B022-P020;B050-P001;B028-P006;B018-P003;B026-P003;B030-P005;B022-P016
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,layer,74,18,1.2,B058-P001;B008-P001;B019-P005;B060-P004;B061-P001;B012-P004;B019-P003;B030-P008,B041-P004;B042-P003;B042-P037;B040-P003;B021-P022;B061-P004;B013-P001;B015-P003
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,top,56,22,1.4,B061-P005;B037-P003;B034-P002;B018-P001;B059-P008;B008-P002;B062-P009;B031-P004,B007-P001;B062-P004;B021-P024;B028-P012;B055-P002;B052-P002;B053-P003;B021-P005
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,bottom,20,9,3.1,B056-P001;B049-P001;B015-P002;B011-P002;B021-P003;B015-P001;B044-P018;B011-P001,B020-P003;B044-P019;B015-P005;B042-P033;B016-P001;B018-P002;B021-P011;B021-P010
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,dress,8,2,8.2,B033-P004;B042-P031;B042-P011;B042-P014;B041-P002;B041-P006;B042-P021;B042-P030,B042-P010;B041-P007
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,shoes,7,3,8.2,B037-P004;B001-P002;B009-P002;B053-P001;B001-P004;B009-P004;B039-P003,B029-P002;B055-P001;B062-P017
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,bag,5,1,6.3,B053-P005;B053-P004;B056-P004;B043-P005;B043-P006,B054-P003
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,accessory,8,4,4.0,B019-P002;B021-P001;B031-P001;B031-P009;B032-P001;B020-P006;B021-P009;B055-P003,B037-P009;B001-P003;B009-P003;B025-P008
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,base,3,2,6.8,B005-P001;B062-P007;B062-P008,B003-P001;B002-P001
content/swipe/fashion shows ss27/IMG_0848.png,2B2A37,navy,blue,dominant,0.865,True,multiple,80,22,2.3,B056-P005;B026-P001;B022-P012;B024-P009;B019-P006;B026-P002;B023-P008;B022-P001,B023-P011;B032-P003;B024-P002;B042-P006;B022-P021;B026-P007;B049-P003;B022-P013
content/swipe/fashion shows ss27/IMG_0848.png,B3C5C7,sky,blue,secondary,0.065,True,layer,6,12,7.7,B058-P005;B011-P006;B060-P006;B043-P002;B042-P020;B019-P004,B061-P003;B043-P004;B059-P002;B012-P002;B041-P004;B046-P003;B048-P001;B001-P001
content/swipe/fashion shows ss27/IMG_0848.png,B3C5C7,sky,blue,secondary,0.065,True,top,13,29,3.5,B062-P003;B058-P007;B062-P002;B042-P027;B025-P001;B057-P006;B062-P012;B010-P001,B011-P007;B011-P008;B010-P003;B062-P013;B042-P025;B061-P005;B026-P010;B057-P003
content/swipe/fashion shows ss27/IMG_0848.png,B3C5C7,sky,blue,secondary,0.065,True,bottom,5,7,6.9,B048-P002;B011-P002;B015-P004;B048-P003;B042-P038,B042-P039;B021-P011;B021-P010;B007-P002;B062-P021;B042-P040;B042-P041
content/swipe/fashion shows ss27/IMG_0848.png,B3C5C7,sky,blue,secondary,0.065,True,dress,0,1,14.4,,B042-P032
content/swipe/fashion shows ss27/IMG_0848.png,B3C5C7,sky,blue,secondary,0.065,True,shoes,1,0,3.7,B062-P017,
content/swipe/fashion shows ss27/IMG_0848.png,B3C5C7,sky,blue,secondary,0.065,True,accessory,2,2,7.6,B045-P004;B020-P006,B025-P008;B037-P008
content/swipe/fashion shows ss27/IMG_0848.png,B3C5C7,sky,blue,secondary,0.065,True,base,0,1,12.1,,B004-P001
content/swipe/fashion shows ss27/IMG_0848.png,B3C5C7,sky,blue,secondary,0.065,True,multiple,38,40,4.8,B024-P005;B026-P004;B023-P016;B044-P007;B044-P015;B025-P005;B021-P007;B022-P020,B043-P007;B022-P003;B023-P014;B024-P003;B006-P001;B023-P006;B036-P009;B044-P014
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,layer,85,9,2.5,B060-P006;B030-P008;B035-P003;B046-P003;B035-P002;B061-P002;B001-P001;B009-P001,B027-P007;B030-P010;B021-P027;B055-P009;B055-P014;B042-P018;B041-P005;B054-P002
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,top,64,15,2.0,B034-P002;B059-P008;B058-P003;B018-P001;B055-P005;B031-P007;B008-P002;B027-P002,B054-P005;B011-P003;B059-P003;B062-P011;B031-P006;B025-P001;B045-P002;B057-P006
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,bottom,26,3,3.8,B011-P002;B021-P003;B015-P002;B020-P001;B044-P018;B056-P001;B042-P022;B011-P001,B048-P004;B021-P010;B050-P003
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,dress,10,0,3.4,B033-P004;B042-P011;B042-P031;B041-P006;B042-P014;B042-P021;B041-P002;B042-P030,
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,shoes,6,3,5.0,B001-P004;B009-P004;B039-P003;B037-P004;B053-P001;B029-P002,B001-P002;B009-P002;B055-P001
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,bag,6,0,4.9,B043-P005;B053-P005;B053-P004;B054-P003;B056-P004;B043-P006,
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,accessory,8,2,2.8,B019-P002;B021-P001;B031-P009;B032-P001;B031-P001;B055-P003;B021-P009;B020-P006,B025-P008;B037-P009
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,base,4,1,3.5,B062-P007;B005-P001;B062-P008;B003-P001,B002-P001
content/swipe/fashion shows ss27/IMG_0849.png,241F24,off-black,black,dominant,0.508,False,multiple,93,11,2.6,B022-P011;B023-P004;B023-P002;B026-P002;B023-P008;B026-P003;B024-P005;B023-P003,B022-P013;B046-P001;B006-P001;B022-P020;B022-P015;B020-P005;B021-P026;B045-P001
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,layer,48,48,4.1,B013-P001;B015-P003;B059-P001;B008-P003;B060-P002;B021-P022;B028-P002;B042-P015,B019-P004;B035-P003;B012-P004;B019-P005;B042-P035;B021-P019;B035-P002;B035-P004
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,top,47,38,0.6,B052-P002;B031-P002;B021-P024;B007-P003;B062-P010;B026-P010;B062-P011;B021-P023,B018-P001;B028-P007;B062-P015;B016-P003;B039-P002;B032-P004;B028-P009;B031-P006
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,bottom,11,20,4.1,B021-P011;B021-P010;B018-P002;B016-P001;B021-P003;B015-P005;B050-P003;B015-P002,B052-P006;B021-P015;B042-P022;B011-P002;B044-P018;B041-P003;B056-P001;B019-P001
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,dress,5,5,1.9,B041-P006;B041-P007;B033-P004;B042-P010;B042-P031,B042-P014;B042-P011;B042-P021;B042-P030;B041-P002
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,shoes,6,1,5.6,B055-P001;B039-P003;B001-P004;B009-P004;B029-P002;B037-P004,B053-P001
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,bag,5,1,5.0,B054-P003;B043-P005;B056-P004;B053-P004;B053-P005,B043-P006
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,accessory,6,4,3.8,B031-P009;B032-P001;B021-P009;B025-P008;B020-P006;B021-P001,B019-P002;B055-P003;B031-P001;B037-P009
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,base,5,1,4.7,B062-P008;B005-P001;B003-P001;B062-P007;B002-P001,B026-P009
content/swipe/fashion shows ss27/IMG_0849.png,3E2926,espresso,brown,secondary,0.291,True,multiple,68,36,1.3,B032-P003;B026-P007;B042-P007;B024-P006;B022-P007;B023-P006;B024-P002;B022-P005,B026-P008;B028-P006;B046-P004;B022-P011;B044-P009;B036-P008;B042-P019;B049-P002
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,layer,36,61,4.7,B053-P006;B027-P007;B042-P035;B023-P012;B043-P001;B054-P002;B027-P005;B042-P015,B028-P002;B037-P007;B041-P005;B008-P001;B030-P009;B030-P008;B061-P001;B037-P002
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,top,27,55,4.1,B008-P002;B057-P006;B034-P002;B054-P005;B058-P003;B057-P005;B030-P002;B058-P007,B062-P002;B059-P004;B062-P003;B055-P005;B052-P002;B027-P001;B021-P024;B021-P023
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,bottom,4,26,8.4,B015-P002;B049-P001;B020-P003;B015-P001,B020-P001;B048-P003;B056-P001;B011-P002;B044-P018;B041-P003;B020-P004;B021-P003
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,dress,1,9,10.5,B041-P006,B041-P007;B033-P004;B042-P031;B042-P014;B042-P011;B041-P002;B042-P010;B042-P021
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,shoes,5,5,5.2,B001-P004;B009-P004;B037-P004;B053-P001;B039-P003,B029-P002;B062-P017;B001-P002;B009-P002;B055-P001
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,bag,2,4,7.7,B053-P005;B056-P004,B043-P005;B054-P003;B053-P004;B043-P006
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,accessory,7,6,3.5,B021-P001;B037-P009;B020-P006;B031-P009;B032-P001;B021-P009;B055-P003,B019-P002;B001-P003;B009-P003;B037-P008;B031-P001;B025-P008
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,base,3,2,7.8,B005-P001;B002-P001;B062-P008,B062-P007;B003-P001
content/swipe/fashion shows ss27/IMG_0849.png,4E464E,dark grey,grey,secondary,0.127,False,multiple,56,49,4.5,B046-P009;B022-P012;B046-P001;B044-P011;B023-P015;B050-P001;B024-P004;B027-P011,B026-P005;B049-P003;B039-P004;B016-P004;B046-P005;B023-P002;B036-P001;B020-P002
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,layer,81,12,2.2,B030-P008;B035-P003;B035-P002;B017-P001;B060-P006;B012-P004;B037-P005;B037-P002,B021-P002;B027-P007;B027-P008;B013-P001;B015-P003;B055-P014;B030-P010;B055-P009
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,top,65,13,1.1,B059-P008;B018-P001;B037-P003;B008-P002;B031-P004;B055-P005;B031-P007;B062-P009,B026-P010;B041-P008;B059-P003;B045-P002;B057-P006;B031-P006;B059-P006;B062-P011
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,bottom,25,3,2.4,B011-P002;B056-P001;B021-P003;B044-P018;B015-P002;B011-P001;B020-P001;B049-P001,B018-P002;B021-P011;B021-P010
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,dress,10,0,5.3,B042-P011;B033-P004;B042-P031;B042-P014;B041-P002;B041-P006;B042-P021;B042-P030,
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,shoes,8,1,7.2,B001-P004;B009-P004;B037-P004;B039-P003;B053-P001;B029-P002;B001-P002;B009-P002,B055-P001
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,bag,6,0,5.3,B053-P004;B043-P005;B053-P005;B056-P004;B043-P006;B054-P003,
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,accessory,7,3,0.6,B019-P002;B021-P001;B031-P001;B031-P009;B032-P001;B055-P003;B021-P009,B020-P006;B025-P008;B037-P009
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,base,4,1,5.4,B005-P001;B062-P007;B062-P008;B003-P001,B002-P001
content/swipe/fashion shows ss27/IMG_0850.png,232129,off-black,black,dominant,0.671,False,multiple,86,19,1.7,B026-P002;B023-P008;B022-P011;B026-P003;B023-P004;B019-P006;B024-P009;B024-P005,B026-P007;B016-P004;B023-P011;B042-P007;B022-P007;B036-P003;B022-P013;B023-P001
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,layer,52,43,4.4,B058-P001;B056-P002;B019-P003;B019-P005;B062-P014;B012-P004;B054-P001;B019-P004,B035-P004;B055-P009;B037-P006;B037-P007;B055-P007;B038-P001;B013-P001;B027-P006
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,top,47,33,0.3,B034-P002;B061-P005;B027-P002;B008-P002;B057-P006;B037-P003;B058-P007;B045-P003,B025-P001;B042-P028;B028-P008;B042-P009;B030-P001;B062-P001;B062-P011;B021-P012
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,bottom,12,18,4.2,B015-P002;B049-P001;B056-P001;B015-P001;B020-P001;B011-P002;B044-P018;B021-P003,B020-P004;B021-P015;B020-P003;B015-P005;B052-P006;B018-P002;B016-P001;B019-P001
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,dress,4,6,9.8,B041-P006;B033-P004;B042-P031;B042-P014,B041-P007;B042-P011;B041-P002;B042-P021;B042-P030;B042-P010
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,shoes,7,3,7.3,B037-P004;B053-P001;B001-P004;B009-P004;B001-P002;B009-P002;B039-P003,B029-P002;B062-P017;B055-P001
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,bag,4,2,8.5,B053-P005;B056-P004;B043-P005;B053-P004,B054-P003;B043-P006
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,accessory,6,6,5.4,B021-P001;B019-P002;B031-P009;B032-P001;B020-P006;B055-P003,B021-P009;B037-P009;B031-P001;B001-P003;B009-P003;B025-P008
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,base,3,2,8.3,B005-P001;B062-P008;B062-P007,B002-P001;B003-P001
content/swipe/fashion shows ss27/IMG_0850.png,3A3642,aubergine,purple,secondary,0.305,False,multiple,77,27,2.9,B056-P005;B026-P001;B022-P012;B046-P004;B018-P003;B050-P001;B019-P006;B022-P004,B044-P007;B053-P002;B030-P007;B024-P002;B047-P004;B044-P003;B006-P001;B057-P004
content/swipe/fashion shows ss27/IMG_0851.png,9B8CD5,violet,purple,dominant,0.475,True,layer,0,2,14.0,,B062-P014;B059-P002
content/swipe/fashion shows ss27/IMG_0851.png,9B8CD5,violet,purple,dominant,0.475,True,top,2,8,11.3,B011-P004;B011-P003,B062-P016;B042-P026;B062-P015;B055-P004;B007-P001;B042-P027;B062-P012;B012-P003
content/swipe/fashion shows ss27/IMG_0851.png,9B8CD5,violet,purple,dominant,0.475,True,bottom,0,3,12.4,,B048-P002;B048-P003;B052-P005
content/swipe/fashion shows ss27/IMG_0851.png,9B8CD5,violet,purple,dominant,0.475,True,shoes,0,2,15.4,,B001-P002;B009-P002
content/swipe/fashion shows ss27/IMG_0851.png,9B8CD5,violet,purple,dominant,0.475,True,accessory,0,3,15.6,,B001-P003;B009-P003;B019-P002
content/swipe/fashion shows ss27/IMG_0851.png,9B8CD5,violet,purple,dominant,0.475,True,multiple,1,9,11.2,B022-P008,B036-P005;B022-P009;B010-P002;B026-P008;B024-P005;B026-P006;B026-P004;B033-P003
content/swipe/fashion shows ss27/IMG_0851.png,B89BA1,dusty rose,pink,secondary,0.199,True,layer,1,17,11.5,B041-P004,B043-P002;B060-P006;B008-P003;B058-P005;B059-P002;B043-P003;B048-P001;B021-P013
content/swipe/fashion shows ss27/IMG_0851.png,B89BA1,dusty rose,pink,secondary,0.199,True,top,8,29,4.7,B028-P014;B021-P012;B057-P003;B021-P004;B052-P002;B011-P007;B007-P001;B025-P003,B016-P003;B058-P002;B010-P005;B042-P009;B050-P006;B059-P003;B030-P003;B030-P001
content/swipe/fashion shows ss27/IMG_0851.png,B89BA1,dusty rose,pink,secondary,0.199,True,bottom,1,13,11.8,B007-P002,B021-P010;B021-P011;B042-P041;B042-P040;B042-P038;B015-P004;B048-P002;B011-P002
content/swipe/fashion shows ss27/IMG_0851.png,B89BA1,dusty rose,pink,secondary,0.199,True,dress,0,2,13.0,,B042-P010;B042-P032
content/swipe/fashion shows ss27/IMG_0851.png,B89BA1,dusty rose,pink,secondary,0.199,True,shoes,0,4,16.7,,B001-P004;B009-P004;B029-P002;B062-P017
content/swipe/fashion shows ss27/IMG_0851.png,B89BA1,dusty rose,pink,secondary,0.199,True,accessory,0,4,14.7,,B025-P008;B037-P009;B037-P008;B045-P004
content/swipe/fashion shows ss27/IMG_0851.png,B89BA1,dusty rose,pink,secondary,0.199,True,base,0,4,14.6,,B003-P001;B004-P001;B062-P007;B005-P001
content/swipe/fashion shows ss27/IMG_0851.png,B89BA1,dusty rose,pink,secondary,0.199,True,multiple,11,66,9.0,B023-P015;B024-P002;B023-P017;B024-P005;B023-P014;B023-P009;B024-P006;B022-P015,B024-P001;B044-P020;B006-P001;B022-P013;B062-P019;B022-P021;B044-P007;B022-P020
content/swipe/fashion shows ss27/IMG_0851.png,614F7F,violet,purple,secondary,0.16,True,layer,1,12,10.8,B060-P004,B008-P003;B062-P014;B054-P002;B060-P003;B056-P002;B053-P006;B054-P001;B061-P001
content/swipe/fashion shows ss27/IMG_0851.png,614F7F,violet,purple,secondary,0.16,True,top,1,18,10.3,B057-P006,B059-P006;B055-P013;B055-P005;B062-P001;B057-P001;B007-P003;B034-P002;B042-P026
content/swipe/fashion shows ss27/IMG_0851.png,614F7F,violet,purple,secondary,0.16,True,bottom,0,4,13.6,,B049-P001;B048-P004;B048-P003;B052-P005
content/swipe/fashion shows ss27/IMG_0851.png,614F7F,violet,purple,secondary,0.16,True,shoes,0,4,14.1,,B001-P002;B009-P002;B001-P004;B009-P004
content/swipe/fashion shows ss27/IMG_0851.png,614F7F,violet,purple,secondary,0.16,True,bag,1,0,8.3,B053-P005,
content/swipe/fashion shows ss27/IMG_0851.png,614F7F,violet,purple,secondary,0.16,True,accessory,0,7,13.5,,B001-P003;B009-P003;B020-P006;B021-P009;B019-P002;B021-P001;B037-P009
content/swipe/fashion shows ss27/IMG_0851.png,614F7F,violet,purple,secondary,0.16,True,base,0,2,17.7,,B002-P001;B005-P001
content/swipe/fashion shows ss27/IMG_0851.png,614F7F,violet,purple,secondary,0.16,True,multiple,0,26,13.2,,B021-P008;B026-P006;B046-P001;B053-P002;B022-P012;B044-P016;B042-P006;B022-P017
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,layer,6,62,2.2,B060-P003;B060-P002;B013-P001;B015-P003;B059-P001;B042-P016,B008-P003;B042-P015;B042-P018;B040-P002;B028-P002;B041-P004;B055-P008;B021-P022
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,top,14,55,4.5,B062-P009;B062-P011;B053-P003;B031-P002;B021-P006;B021-P024;B052-P002;B021-P005,B030-P004;B031-P007;B026-P010;B057-P006;B059-P006;B050-P004;B025-P003;B028-P013
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,bottom,5,13,6.0,B021-P003;B021-P010;B021-P011;B018-P002;B016-P001,B015-P005;B050-P003;B015-P002;B020-P003;B020-P001;B056-P001;B049-P001;B020-P004
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,dress,1,5,9.2,B041-P006,B041-P007;B033-P004;B042-P010;B042-P031;B042-P014
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,shoes,1,6,9.2,B055-P001,B001-P004;B009-P004;B039-P003;B029-P002;B037-P004;B053-P001
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,bag,0,5,12.6,,B054-P003;B053-P005;B043-P005;B056-P004;B053-P004
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,accessory,5,4,4.2,B021-P009;B020-P006;B031-P009;B032-P001;B025-P008,B021-P001;B019-P002;B037-P009;B055-P003
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,base,4,2,6.8,B002-P001;B005-P001;B003-P001;B062-P008,B026-P009;B062-P007
content/swipe/fashion shows ss27/IMG_0851.png,59343C,oxblood,red,accent,0.1,True,multiple,16,76,6.3,B016-P004;B046-P001;B032-P003;B022-P015;B006-P001;B036-P003;B033-P002;B022-P007,B022-P022;B022-P005;B024-P002;B056-P006;B026-P004;B034-P001;B050-P001;B044-P017
content/swipe/fashion shows ss27/IMG_0852.png,421A1B,oxblood,red,dominant,0.371,True,layer,7,70,4.3,B015-P003;B013-P001;B042-P018;B060-P002;B021-P022;B060-P003;B008-P003,B059-P001;B042-P017;B027-P006;B021-P002;B042-P016;B023-P013;B028-P002;B042-P015
content/swipe/fashion shows ss27/IMG_0852.png,421A1B,oxblood,red,dominant,0.371,True,top,21,53,3.1,B021-P005;B031-P007;B021-P006;B058-P004;B031-P008;B031-P002;B021-P024;B062-P011,B030-P004;B055-P002;B027-P003;B058-P003;B058-P006;B034-P002;B028-P012;B028-P013
content/swipe/fashion shows ss27/IMG_0852.png,421A1B,oxblood,red,dominant,0.371,True,bottom,7,15,1.0,B021-P003;B021-P010;B021-P011;B018-P002;B016-P001;B050-P003;B015-P005,B015-P002;B052-P006;B020-P004;B020-P001;B020-P003;B042-P022;B021-P015;B011-P002
content/swipe/fashion shows ss27/IMG_0852.png,421A1B,oxblood,red,dominant,0.371,True,dress,2,7,9.3,B041-P006;B041-P007,B042-P010;B033-P004;B042-P031;B042-P014;B042-P011;B042-P021;B042-P030
